state_code,year,metric,value,unit,geography_level
KA,2014,NH Construction,17095.06,Million,State
KA,2014,Rail Freight,133.52,Million,State
KA,2014,Port Turnaround Time,6970.48,KM,State
KA,2014,Airport Passenger Traffic,557.81,Million Tonnes,State
KA,2014,Internet Penetration,17339.62,KM,State
KA,2015,Road Length,15670.72,KM,State
KA,2015,NH Construction,16340.66,%,State
KA,2015,Rail Freight,16295.59,%,State
KA,2015,Port Turnaround Time,15189.32,Million,State
KA,2015,Airport Passenger Traffic,17564.44,Hours,State
KA,2015,Internet Penetration,18380.37,Million Tonnes,State
KA,2016,Road Length,4667.96,KM,State
KA,2016,NH Construction,23228.6,KM,State
KA,2016,Rail Freight,11686.89,KM,State
KA,2016,Port Turnaround Time,15606.03,KM,State
KA,2016,Airport Passenger Traffic,6538.93,Million,State
KA,2016,Internet Penetration,12119.57,Million Tonnes,State
KA,2017,Road Length,10717.32,Million,State
KA,2017,NH Construction,18133.94,Hours,State
KA,2017,Rail Freight,15871.95,KM,State
KA,2017,Port Turnaround Time,24136.04,%,State
KA,2017,Airport Passenger Traffic,20168.87,%,State
KA,2017,Internet Penetration,14464.34,%,State
KA,2018,Road Length,714.64,%,State
KA,2018,NH Construction,1827.91,%,State
KA,2018,Rail Freight,15062.71,Million Tonnes,State
KA,2018,Port Turnaround Time,22939.97,Million,State
KA,2018,Airport Passenger Traffic,3852.12,Million,State
KA,2018,Internet Penetration,24787.19,%,State
KA,2019,Road Length,22516.58,KM,State
KA,2019,NH Construction,7766.37,%,State
KA,2019,Rail Freight,17022.87,Million Tonnes,State
KA,2019,Port Turnaround Time,14571.77,%,State
KA,2019,Airport Passenger Traffic,6871.67,Hours,State
KA,2019,Internet Penetration,23114.75,%,State
KA,2020,Road Length,15879.42,Million,State
KA,2020,NH Construction,8155.91,%,State
KA,2020,Rail Freight,20947.85,%,State
KA,2020,Port Turnaround Time,8634.0,Million,State
KA,2020,Airport Passenger Traffic,23113.93,Million,State
KA,2020,Internet Penetration,16279.72,%,State
KA,2021,Road Length,22367.2,Hours,State
KA,2021,NH Construction,7539.69,Hours,State
KA,2021,Rail Freight,100.76,Hours,State
KA,2021,Port Turnaround Time,8979.24,Hours,State
KA,2021,Airport Passenger Traffic,3790.61,%,State
KA,2021,Internet Penetration,23945.03,Hours,State
KA,2022,Road Length,22479.82,%,State
KA,2022,NH Construction,2217.9,KM,State
KA,2022,Rail Freight,9662.66,Million Tonnes,State
KA,2022,Port Turnaround Time,15217.67,Million,State
KA,2022,Airport Passenger Traffic,5720.62,KM,State
KA,2022,Internet Penetration,7941.47,Hours,State
KA,2023,Road Length,20760.1,Hours,State
KA,2023,NH Construction,13343.61,Million Tonnes,State
KA,2023,Rail Freight,1738.71,Million,State
KA,2023,Port Turnaround Time,14609.59,KM,State
KA,2023,Airport Passenger Traffic,8068.68,%,State
KA,2023,Internet Penetration,7713.02,KM,State
KA,2024,Road Length,12276.99,Million,State
KA,2024,NH Construction,17086.57,%,State
KA,2024,Rail Freight,17396.88,KM,State
KA,2024,Port Turnaround Time,15846.67,Hours,State
KA,2024,Airport Passenger Traffic,16698.77,Million,State
KA,2024,Internet Penetration,17366.21,%,State
KA,2025,Road Length,6492.91,Million,State
KA,2025,NH Construction,10705.85,Hours,State
KA,2025,Rail Freight,18283.2,%,State
KA,2025,Port Turnaround Time,19530.66,%,State
KA,2025,Airport Passenger Traffic,739.67,Million,State
KA,2025,Internet Penetration,11131.54,%,State
MH,2005,Road Length,19933.06,Hours,State
MH,2005,NH Construction,4986.52,Million,State
MH,2005,Rail Freight,13821.17,Million Tonnes,State
MH,2005,Port Turnaround Time,2790.31,Million Tonnes,State
MH,2005,Airport Passenger Traffic,7522.08,%,State
MH,2005,Internet Penetration,13580.22,Million,State
MH,2006,Road Length,16332.33,Hours,State
MH,2006,NH Construction,14681.13,Hours,State
MH,2006,Rail Freight,15980.58,Hours,State
MH,2006,Port Turnaround Time,23320.36,Million Tonnes,State
MH,2006,Airport Passenger Traffic,12503.44,Million,State
MH,2006,Internet Penetration,7763.5,Million Tonnes,State
MH,2007,Road Length,3932.6,Hours,State
MH,2007,NH Construction,20267.12,Hours,State
MH,2007,Rail Freight,3478.64,Hours,State
MH,2007,Port Turnaround Time,22702.61,Million,State
MH,2007,Airport Passenger Traffic,4829.41,Million Tonnes,State
MH,2007,Internet Penetration,19284.14,Million,State
MH,2008,Road Length,9029.68,%,State
MH,2008,NH Construction,13289.88,%,State
MH,2008,Rail Freight,7962.75,KM,State
MH,2008,Port Turnaround Time,24381.98,%,State
MH,2008,Airport Passenger Traffic,17582.48,KM,State
MH,2008,Internet Penetration,24167.03,Million,State
MH,2009,Road Length,9958.84,KM,State
MH,2009,NH Construction,16935.02,Million Tonnes,State
MH,2009,Rail Freight,10365.77,KM,State
MH,2009,Port Turnaround Time,6346.89,Million Tonnes,State
MH,2009,Airport Passenger Traffic,14655.12,KM,State
MH,2009,Internet Penetration,9508.2,%,State
MH,2010,Road Length,8548.7,Million,State
MH,2010,NH Construction,4234.71,Hours,State
MH,2010,Rail Freight,16486.75,KM,State
MH,2010,Port Turnaround Time,2747.8,Million,State
MH,2010,Airport Passenger Traffic,10077.53,KM,State
MH,2010,Internet Penetration,10429.16,Million Tonnes,State
MH,2011,Road Length,15388.09,%,State
MH,2011,NH Construction,11106.63,Million,State
MH,2011,Rail Freight,9984.0,KM,State
MH,2011,Port Turnaround Time,23518.55,KM,State
MH,2011,Airport Passenger Traffic,23868.69,KM,State
MH,2011,Internet Penetration,4594.9,KM,State
MH,2012,Road Length,15084.99,%,State
MH,2012,NH Construction,2869.1,Hours,State
MH,2012,Rail Freight,8518.3,KM,State
MH,2012,Port Turnaround Time,4147.2,Million,State
MH,2012,Airport Passenger Traffic,4150.25,KM,State
MH,2012,Internet Penetration,15537.22,Million Tonnes,State
MH,2013,Road Length,5451.42,Million Tonnes,State
MH,2013,NH Construction,21810.64,Hours,State
MH,2013,Rail Freight,3000.3,Hours,State
MH,2013,Port Turnaround Time,7457.15,Million,State
MH,2013,Airport Passenger Traffic,2074.08,Hours,State
MH,2013,Internet Penetration,14860.0,KM,State
MH,2014,Road Length,9968.18,Million,State
MH,2014,NH Construction,21981.35,Hours,State
MH,2014,Rail Freight,3870.99,Hours,State
MH,2014,Port Turnaround Time,9351.51,%,State
MH,2014,Airport Passenger Traffic,2107.32,Million Tonnes,State
MH,2014,Internet Penetration,11800.89,KM,State
MH,2015,Road Length,20728.12,Hours,State
MH,2015,NH Construction,19806.1,Million,State
MH,2015,Rail Freight,20733.46,Million Tonnes,State
MH,2015,Port Turnaround Time,7743.61,%,State
MH,2015,Airport Passenger Traffic,3196.21,Million Tonnes,State
MH,2015,Internet Penetration,24694.96,Million Tonnes,State
MH,2016,Road Length,4511.12,Million,State
MH,2016,NH Construction,1103.11,Hours,State
MH,2016,Rail Freight,12955.45,%,State
MH,2016,Port Turnaround Time,361.29,Million Tonnes,State
MH,2016,Airport Passenger Traffic,12083.82,%,State
MH,2016,Internet Penetration,19669.54,Hours,State
MH,2017,Road Length,8612.0,%,State
MH,2017,NH Construction,421.39,%,State
MH,2017,Rail Freight,7080.34,%,State
MH,2017,Port Turnaround Time,11052.41,Million,State
MH,2017,Airport Passenger Traffic,700.34,Million,State
MH,2017,Internet Penetration,1458.68,Hours,State
MH,2018,Road Length,4813.16,Million Tonnes,State
MH,2018,NH Construction,9642.06,%,State
MH,2018,Rail Freight,22647.92,Million,State
MH,2018,Port Turnaround Time,1304.23,Million Tonnes,State
MH,2018,Airport Passenger Traffic,11084.65,Hours,State
MH,2018,Internet Penetration,14741.21,KM,State
MH,2019,Road Length,12638.32,Million Tonnes,State
MH,2019,NH Construction,20665.71,Million Tonnes,State
MH,2019,Rail Freight,19631.7,KM,State
MH,2019,Port Turnaround Time,462.72,Hours,State
MH,2019,Airport Passenger Traffic,23952.85,Million,State
MH,2019,Internet Penetration,10436.61,Hours,State
MH,2020,Road Length,15678.7,KM,State
MH,2020,NH Construction,623.43,%,State
MH,2020,Rail Freight,15148.55,Million Tonnes,State
MH,2020,Port Turnaround Time,7155.77,Hours,State
MH,2020,Airport Passenger Traffic,5746.64,Million Tonnes,State
MH,2020,Internet Penetration,2094.63,%,State
MH,2021,Road Length,407.29,Hours,State
MH,2021,NH Construction,4693.03,Million,State
MH,2021,Rail Freight,6179.62,Hours,State
MH,2021,Port Turnaround Time,1373.64,%,State
MH,2021,Airport Passenger Traffic,23815.14,Hours,State
MH,2021,Internet Penetration,9631.32,Million Tonnes,State
MH,2022,Road Length,3718.63,Million,State
MH,2022,NH Construction,282.62,Hours,State
MH,2022,Rail Freight,1871.78,%,State
MH,2022,Port Turnaround Time,24865.09,KM,State
MH,2022,Airport Passenger Traffic,13991.05,%,State
MH,2022,Internet Penetration,2927.16,Million Tonnes,State
MH,2023,Road Length,4713.39,KM,State
MH,2023,NH Construction,16174.75,KM,State
MH,2023,Rail Freight,8326.75,KM,State
MH,2023,Port Turnaround Time,2021.97,Million,State
MH,2023,Airport Passenger Traffic,24602.38,Million,State
MH,2023,Internet Penetration,3169.77,KM,State
MH,2024,Road Length,4235.26,Hours,State
MH,2024,NH Construction,17299.09,%,State
MH,2024,Rail Freight,23729.62,Million Tonnes,State
MH,2024,Port Turnaround Time,23208.49,Hours,State
MH,2024,Airport Passenger Traffic,13912.82,Million Tonnes,State
MH,2024,Internet Penetration,16842.51,KM,State
MH,2025,Road Length,1479.86,Hours,State
MH,2025,NH Construction,19172.69,KM,State
MH,2025,Rail Freight,10444.53,Million,State
MH,2025,Port Turnaround Time,14532.52,Million,State
MH,2025,Airport Passenger Traffic,4509.35,Million Tonnes,State
MH,2025,Internet Penetration,1131.56,Million Tonnes,State
GJ,2005,Road Length,15024.06,%,State
GJ,2005,NH Construction,5999.41,KM,State
GJ,2005,Rail Freight,1369.27,Million Tonnes,State
GJ,2005,Port Turnaround Time,19958.1,Million Tonnes,State
GJ,2005,Airport Passenger Traffic,14733.66,%,State
GJ,2005,Internet Penetration,11929.74,Million,State
GJ,2006,Road Length,1911.1,Million Tonnes,State
GJ,2006,NH Construction,15730.86,Hours,State
GJ,2006,Rail Freight,21109.5,%,State
GJ,2006,Port Turnaround Time,17213.66,%,State
GJ,2006,Airport Passenger Traffic,5693.97,KM,State
GJ,2006,Internet Penetration,15804.86,Hours,State
GJ,2007,Road Length,24457.69,Hours,State
GJ,2007,NH Construction,8421.4,Million,State
GJ,2007,Rail Freight,10558.27,Hours,State
GJ,2007,Port Turnaround Time,9365.79,Million,State
GJ,2007,Airport Passenger Traffic,20123.72,%,State
GJ,2007,Internet Penetration,4612.52,%,State
GJ,2008,Road Length,17332.06,Million Tonnes,State
GJ,2008,NH Construction,16341.65,%,State
GJ,2008,Rail Freight,15503.4,Million,State
GJ,2008,Port Turnaround Time,24913.51,Million,State
GJ,2008,Airport Passenger Traffic,16918.86,Million,State
GJ,2008,Internet Penetration,24852.63,Million,State
GJ,2009,Road Length,18281.32,%,State
GJ,2009,NH Construction,10907.9,%,State
GJ,2009,Rail Freight,24789.17,KM,State
GJ,2009,Port Turnaround Time,8923.99,Hours,State
GJ,2009,Airport Passenger Traffic,16763.55,Hours,State
GJ,2009,Internet Penetration,17548.07,%,State
GJ,2010,Road Length,14885.14,KM,State
GJ,2010,NH Construction,16431.99,Hours,State
GJ,2010,Rail Freight,14300.14,Million Tonnes,State
GJ,2010,Port Turnaround Time,1821.92,Hours,State
GJ,2010,Airport Passenger Traffic,8935.31,Million Tonnes,State
GJ,2010,Internet Penetration,1178.55,Hours,State
GJ,2011,Road Length,6602.94,KM,State
GJ,2011,NH Construction,18643.94,KM,State
GJ,2011,Rail Freight,19926.47,Million Tonnes,State
GJ,2011,Port Turnaround Time,12878.06,%,State
GJ,2011,Airport Passenger Traffic,12255.62,Million,State
GJ,2011,Internet Penetration,6607.19,%,State
GJ,2012,Road Length,1617.13,Million,State
GJ,2012,NH Construction,12891.33,KM,State
GJ,2012,Rail Freight,8044.22,KM,State
GJ,2012,Port Turnaround Time,12456.36,KM,State
GJ,2012,Airport Passenger Traffic,6140.2,%,State
GJ,2012,Internet Penetration,8035.37,Million Tonnes,State
GJ,2013,Road Length,23542.71,%,State
GJ,2013,NH Construction,11844.07,Hours,State
GJ,2013,Rail Freight,15679.48,KM,State
GJ,2013,Port Turnaround Time,9105.01,%,State
GJ,2013,Airport Passenger Traffic,6414.96,KM,State
GJ,2013,Internet Penetration,4987.73,%,State
GJ,2014,Road Length,12413.58,Hours,State
GJ,2014,NH Construction,14743.53,Million Tonnes,State
GJ,2014,Rail Freight,15711.51,Hours,State
GJ,2014,Port Turnaround Time,15330.0,Hours,State
GJ,2014,Airport Passenger Traffic,6468.02,Million Tonnes,State
GJ,2014,Internet Penetration,4601.55,Million Tonnes,State
GJ,2015,Road Length,4611.18,Million Tonnes,State
GJ,2015,NH Construction,7729.74,%,State
GJ,2015,Rail Freight,14891.83,%,State
GJ,2015,Port Turnaround Time,10719.84,KM,State
GJ,2015,Airport Passenger Traffic,2131.22,Million Tonnes,State
GJ,2015,Internet Penetration,19339.51,KM,State
GJ,2016,Road Length,5428.47,Million,State
GJ,2016,NH Construction,463.76,%,State
GJ,2016,Rail Freight,20315.47,Million,State
GJ,2016,Port Turnaround Time,16269.53,KM,State
GJ,2016,Airport Passenger Traffic,7789.18,Million Tonnes,State
GJ,2016,Internet Penetration,23325.55,Hours,State
GJ,2017,Road Length,13979.38,%,State
GJ,2017,NH Construction,11517.11,Million,State
GJ,2017,Rail Freight,20212.17,Million Tonnes,State
GJ,2017,Port Turnaround Time,20420.37,Million,State
GJ,2017,Airport Passenger Traffic,24924.04,Million Tonnes,State
GJ,2017,Internet Penetration,5289.15,KM,State
GJ,2018,Road Length,22005.83,KM,State
GJ,2018,NH Construction,3526.98,Hours,State
GJ,2018,Rail Freight,5594.21,%,State
GJ,2018,Port Turnaround Time,712.99,Million,State
GJ,2018,Airport Passenger Traffic,12551.45,Million,State
GJ,2018,Internet Penetration,8978.63,Million,State
GJ,2019,Road Length,18975.21,Million,State
GJ,2019,NH Construction,12854.15,Million,State
GJ,2019,Rail Freight,5321.29,%,State
GJ,2019,Port Turnaround Time,23370.14,Million Tonnes,State
GJ,2019,Airport Passenger Traffic,19569.08,KM,State
GJ,2019,Internet Penetration,3881.97,Million,State
GJ,2020,Road Length,9899.53,KM,State
GJ,2020,NH Construction,4643.21,KM,State
GJ,2020,Rail Freight,18259.81,Million,State
GJ,2020,Port Turnaround Time,5249.77,Hours,State
GJ,2020,Airport Passenger Traffic,7873.52,Million Tonnes,State
GJ,2020,Internet Penetration,5243.87,Million,State
GJ,2021,Road Length,18655.85,Hours,State
GJ,2021,NH Construction,10017.19,Million,State
GJ,2021,Rail Freight,6802.12,KM,State
GJ,2021,Port Turnaround Time,9318.78,KM,State
GJ,2021,Airport Passenger Traffic,8160.9,Hours,State
GJ,2021,Internet Penetration,21168.49,KM,State
GJ,2022,Road Length,16477.13,Million,State
GJ,2022,NH Construction,9479.24,Hours,State
GJ,2022,Rail Freight,19720.46,Hours,State
GJ,2022,Port Turnaround Time,6288.64,Million,State
GJ,2022,Airport Passenger Traffic,15039.2,Hours,State
GJ,2022,Internet Penetration,21899.67,%,State
GJ,2023,Road Length,21481.58,Hours,State
GJ,2023,NH Construction,19648.58,Million,State
GJ,2023,Rail Freight,3752.71,Million Tonnes,State
GJ,2023,Port Turnaround Time,23631.1,%,State
GJ,2023,Airport Passenger Traffic,8271.19,KM,State
GJ,2023,Internet Penetration,16766.99,Hours,State
GJ,2024,Road Length,12813.2,Hours,State
GJ,2024,NH Construction,7720.57,Million,State
GJ,2024,Rail Freight,20079.66,%,State
GJ,2024,Port Turnaround Time,3518.77,Million Tonnes,State
GJ,2024,Airport Passenger Traffic,2197.96,Hours,State
GJ,2024,Internet Penetration,20317.46,Million,State
GJ,2025,Road Length,7307.08,Hours,State
GJ,2025,NH Construction,20100.8,%,State
GJ,2025,Rail Freight,17655.52,Million,State
GJ,2025,Port Turnaround Time,15662.0,Hours,State
GJ,2025,Airport Passenger Traffic,4304.58,Hours,State
GJ,2025,Internet Penetration,23990.86,Million,State
RJ,2005,Road Length,4943.92,Hours,State
RJ,2005,NH Construction,20927.41,%,State
RJ,2005,Rail Freight,15937.58,Million,State
RJ,2005,Port Turnaround Time,14487.92,Hours,State
RJ,2005,Airport Passenger Traffic,15147.39,Hours,State
RJ,2005,Internet Penetration,19847.27,Hours,State
RJ,2006,Road Length,17763.78,Hours,State
RJ,2006,NH Construction,20987.46,%,State
RJ,2006,Rail Freight,23062.58,KM,State
RJ,2006,Port Turnaround Time,7675.62,Million,State
RJ,2006,Airport Passenger Traffic,2903.5,Million Tonnes,State
RJ,2006,Internet Penetration,7726.89,Million Tonnes,State
RJ,2007,Road Length,1275.2,Hours,State
RJ,2007,NH Construction,17011.15,Million,State
RJ,2007,Rail Freight,5903.51,Hours,State
RJ,2007,Port Turnaround Time,15777.75,%,State
RJ,2007,Airport Passenger Traffic,7526.98,%,State
RJ,2007,Internet Penetration,3567.43,Million,State
RJ,2008,Road Length,13652.01,KM,State
RJ,2008,NH Construction,1498.43,Million,State
RJ,2008,Rail Freight,13236.33,%,State
RJ,2008,Port Turnaround Time,13061.54,%,State
RJ,2008,Airport Passenger Traffic,928.37,%,State
RJ,2008,Internet Penetration,10454.95,Hours,State
RJ,2009,Road Length,6324.32,KM,State
RJ,2009,NH Construction,11336.54,KM,State
RJ,2009,Rail Freight,14924.62,%,State
RJ,2009,Port Turnaround Time,11752.71,%,State
RJ,2009,Airport Passenger Traffic,19648.09,Hours,State
RJ,2009,Internet Penetration,22386.91,Million Tonnes,State
RJ,2010,Road Length,16253.8,KM,State
RJ,2010,NH Construction,3520.31,Million Tonnes,State
RJ,2010,Rail Freight,1246.97,Million,State
RJ,2010,Port Turnaround Time,12870.58,Million Tonnes,State
RJ,2010,Airport Passenger Traffic,18684.44,KM,State
RJ,2010,Internet Penetration,24893.79,%,State
RJ,2011,Road Length,6564.12,Hours,State
RJ,2011,NH Construction,1462.84,KM,State
RJ,2011,Rail Freight,10525.51,KM,State
RJ,2011,Port Turnaround Time,2724.59,Hours,State
RJ,2011,Airport Passenger Traffic,22883.54,Million Tonnes,State
RJ,2011,Internet Penetration,4278.58,Hours,State
RJ,2012,Road Length,1783.36,Million Tonnes,State
RJ,2012,NH Construction,18097.34,KM,State
RJ,2012,Rail Freight,17668.51,Million,State
RJ,2012,Port Turnaround Time,12858.58,Million Tonnes,State
RJ,2012,Airport Passenger Traffic,1917.79,Hours,State
RJ,2012,Internet Penetration,15571.13,Million,State
RJ,2013,Road Length,5939.04,Million,State
RJ,2013,NH Construction,22954.24,Million Tonnes,State
RJ,2013,Rail Freight,1440.38,Million Tonnes,State
RJ,2013,Port Turnaround Time,6935.22,KM,State
RJ,2013,Airport Passenger Traffic,9856.09,Million Tonnes,State
RJ,2013,Internet Penetration,11359.84,KM,State
RJ,2014,Road Length,11160.17,%,State
RJ,2014,NH Construction,12771.46,Million Tonnes,State
RJ,2014,Rail Freight,21664.29,Hours,State
RJ,2014,Port Turnaround Time,889.89,Million Tonnes,State
RJ,2014,Airport Passenger Traffic,11572.27,Hours,State
RJ,2014,Internet Penetration,20220.89,Million Tonnes,State
RJ,2015,Road Length,24673.71,Million Tonnes,State
RJ,2015,NH Construction,13506.03,KM,State
RJ,2015,Rail Freight,21452.51,Hours,State
RJ,2015,Port Turnaround Time,6750.17,Million Tonnes,State
RJ,2015,Airport Passenger Traffic,8704.93,Hours,State
RJ,2015,Internet Penetration,8214.45,Million Tonnes,State
RJ,2016,Road Length,5945.39,Hours,State
RJ,2016,NH Construction,555.05,Million,State
RJ,2016,Rail Freight,20705.34,KM,State
RJ,2016,Port Turnaround Time,23789.78,KM,State
RJ,2016,Airport Passenger Traffic,5915.83,Hours,State
RJ,2016,Internet Penetration,10761.06,KM,State
RJ,2017,Road Length,7354.89,Hours,State
RJ,2017,NH Construction,9145.49,%,State
RJ,2017,Rail Freight,21910.03,Million,State
RJ,2017,Port Turnaround Time,20215.85,Hours,State
RJ,2017,Airport Passenger Traffic,8320.88,Million Tonnes,State
RJ,2017,Internet Penetration,21015.94,Million Tonnes,State
RJ,2018,Road Length,7511.49,KM,State
RJ,2018,NH Construction,7934.26,KM,State
RJ,2018,Rail Freight,21123.44,Hours,State
RJ,2018,Port Turnaround Time,15909.18,Hours,State
RJ,2018,Airport Passenger Traffic,8224.43,Million Tonnes,State
RJ,2018,Internet Penetration,22744.79,%,State
RJ,2019,Road Length,1164.22,%,State
RJ,2019,NH Construction,13661.31,%,State
RJ,2019,Rail Freight,4379.73,KM,State
RJ,2019,Port Turnaround Time,6249.33,%,State
RJ,2019,Airport Passenger Traffic,3561.15,Hours,State
RJ,2019,Internet Penetration,21363.18,Million Tonnes,State
RJ,2020,Road Length,12843.33,KM,State
RJ,2020,NH Construction,20926.88,Hours,State
RJ,2020,Rail Freight,458.09,Hours,State
RJ,2020,Port Turnaround Time,22215.96,Million,State
RJ,2020,Airport Passenger Traffic,15187.56,Million,State
RJ,2020,Internet Penetration,7295.32,%,State
RJ,2021,Road Length,9893.68,Hours,State
RJ,2021,NH Construction,17553.29,Million Tonnes,State
RJ,2021,Rail Freight,7826.68,%,State
RJ,2021,Port Turnaround Time,20762.55,KM,State
RJ,2021,Airport Passenger Traffic,16173.81,%,State
RJ,2021,Internet Penetration,10097.29,Hours,State
RJ,2022,Road Length,9496.34,%,State
RJ,2022,NH Construction,4730.44,Million Tonnes,State
RJ,2022,Rail Freight,5326.45,Million,State
RJ,2022,Port Turnaround Time,24243.44,KM,State
RJ,2022,Airport Passenger Traffic,1173.19,%,State
RJ,2022,Internet Penetration,21337.87,Hours,State
RJ,2023,Road Length,23699.71,%,State
RJ,2023,NH Construction,12641.85,Million Tonnes,State
RJ,2023,Rail Freight,2806.2,%,State
RJ,2023,Port Turnaround Time,8630.52,Hours,State
RJ,2023,Airport Passenger Traffic,4881.2,Million Tonnes,State
RJ,2023,Internet Penetration,11312.03,KM,State
RJ,2024,Road Length,22949.42,Hours,State
RJ,2024,NH Construction,20665.93,Million Tonnes,State
RJ,2024,Rail Freight,23109.42,KM,State
RJ,2024,Port Turnaround Time,8436.25,Million,State
RJ,2024,Airport Passenger Traffic,15927.57,Million Tonnes,State
RJ,2024,Internet Penetration,3797.82,Million Tonnes,State
RJ,2025,Road Length,17251.38,%,State
RJ,2025,NH Construction,9614.88,KM,State
RJ,2025,Rail Freight,10707.34,Hours,State
RJ,2025,Port Turnaround Time,6013.33,Million Tonnes,State
RJ,2025,Airport Passenger Traffic,14153.44,Million,State
RJ,2025,Internet Penetration,15063.54,KM,State
UP,2005,Road Length,13199.45,Hours,State
UP,2005,NH Construction,17845.37,Hours,State
UP,2005,Rail Freight,20043.37,Million Tonnes,State
UP,2005,Port Turnaround Time,9517.79,Million Tonnes,State
UP,2005,Airport Passenger Traffic,22103.73,KM,State
UP,2005,Internet Penetration,17128.37,Million Tonnes,State
UP,2006,Road Length,7970.92,Million Tonnes,State
UP,2006,NH Construction,18159.65,Hours,State
UP,2006,Rail Freight,2268.07,KM,State
UP,2006,Port Turnaround Time,2106.46,KM,State
UP,2006,Airport Passenger Traffic,2335.01,%,State
UP,2006,Internet Penetration,21238.2,KM,State
UP,2007,Road Length,6214.21,KM,State
UP,2007,NH Construction,8636.69,KM,State
UP,2007,Rail Freight,4126.19,Million Tonnes,State
UP,2007,Port Turnaround Time,18565.0,%,State
UP,2007,Airport Passenger Traffic,11149.91,%,State
UP,2007,Internet Penetration,13894.43,%,State
UP,2008,Road Length,21927.68,Million Tonnes,State
UP,2008,NH Construction,4239.11,%,State
UP,2008,Rail Freight,15024.39,KM,State
UP,2008,Port Turnaround Time,9364.85,KM,State
UP,2008,Airport Passenger Traffic,2961.17,Million,State
UP,2008,Internet Penetration,23806.35,Million,State
UP,2009,Road Length,14619.88,Hours,State
UP,2009,NH Construction,1457.35,%,State
UP,2009,Rail Freight,6500.86,Million,State
UP,2009,Port Turnaround Time,5751.77,Hours,State
UP,2009,Airport Passenger Traffic,2269.02,Million Tonnes,State
UP,2009,Internet Penetration,10651.88,Million Tonnes,State
UP,2010,Road Length,6617.6,KM,State
UP,2010,NH Construction,11176.83,%,State
UP,2010,Rail Freight,4839.39,KM,State
UP,2010,Port Turnaround Time,22747.76,KM,State
UP,2010,Airport Passenger Traffic,7550.88,Million,State
UP,2010,Internet Penetration,20313.99,Hours,State
UP,2011,Road Length,10898.99,Million Tonnes,State
UP,2011,NH Construction,9145.06,Million,State
UP,2011,Rail Freight,19802.98,Million,State
UP,2011,Port Turnaround Time,20146.92,%,State
UP,2011,Airport Passenger Traffic,18646.14,KM,State
UP,2011,Internet Penetration,1376.46,Million Tonnes,State
UP,2012,Road Length,1656.42,Million Tonnes,State
UP,2012,NH Construction,14627.2,Million,State
UP,2012,Rail Freight,15518.19,Million,State
UP,2012,Port Turnaround Time,4741.85,KM,State
UP,2012,Airport Passenger Traffic,5556.24,Million Tonnes,State
UP,2012,Internet Penetration,5181.2,KM,State
UP,2013,Road Length,18740.36,%,State
UP,2013,NH Construction,9574.0,Hours,State
UP,2013,Rail Freight,24185.05,%,State
UP,2013,Port Turnaround Time,9954.86,Million Tonnes,State
UP,2013,Airport Passenger Traffic,10734.92,KM,State
UP,2013,Internet Penetration,22459.08,Million,State
UP,2014,Road Length,13437.3,Million Tonnes,State
UP,2014,NH Construction,16701.62,%,State
UP,2014,Rail Freight,5228.9,Million,State
UP,2014,Port Turnaround Time,1439.17,Million Tonnes,State
UP,2014,Airport Passenger Traffic,24434.37,%,State
UP,2014,Internet Penetration,16616.44,Million,State
UP,2015,Road Length,18480.39,Million,State
UP,2015,NH Construction,18230.1,Hours,State
UP,2015,Rail Freight,12359.82,Million Tonnes,State
UP,2015,Port Turnaround Time,21403.22,Hours,State
UP,2015,Airport Passenger Traffic,8606.86,%,State
UP,2015,Internet Penetration,12940.35,%,State
UP,2016,Road Length,22445.19,Million Tonnes,State
UP,2016,NH Construction,8263.29,Hours,State
UP,2016,Rail Freight,15391.92,%,State
UP,2016,Port Turnaround Time,9901.52,Hours,State
UP,2016,Airport Passenger Traffic,8566.11,Hours,State
UP,2016,Internet Penetration,21300.0,%,State
UP,2017,Road Length,19442.28,Hours,State
UP,2017,NH Construction,17041.57,Hours,State
UP,2017,Rail Freight,4220.94,%,State
UP,2017,Port Turnaround Time,13430.16,Hours,State
UP,2017,Airport Passenger Traffic,4992.53,KM,State
UP,2017,Internet Penetration,13000.12,%,State
UP,2018,Road Length,20929.62,Million Tonnes,State
UP,2018,NH Construction,16706.49,Hours,State
UP,2018,Rail Freight,7726.07,Million Tonnes,State
UP,2018,Port Turnaround Time,23261.11,Million,State
UP,2018,Airport Passenger Traffic,2408.6,Million Tonnes,State
UP,2018,Internet Penetration,1415.38,Million Tonnes,State
UP,2019,Road Length,2624.36,Hours,State
UP,2019,NH Construction,7639.1,Hours,State
UP,2019,Rail Freight,12108.62,Million,State
UP,2019,Port Turnaround Time,4447.29,Million Tonnes,State
UP,2019,Airport Passenger Traffic,9555.46,KM,State
UP,2019,Internet Penetration,24248.49,%,State
UP,2020,Road Length,3190.27,Million,State
UP,2020,NH Construction,19079.08,Million Tonnes,State
UP,2020,Rail Freight,4676.24,%,State
UP,2020,Port Turnaround Time,16700.47,KM,State
UP,2020,Airport Passenger Traffic,15101.48,KM,State
UP,2020,Internet Penetration,10256.45,Million Tonnes,State
UP,2021,Road Length,8427.62,%,State
UP,2021,NH Construction,18227.51,%,State
UP,2021,Rail Freight,20148.84,Million,State
UP,2021,Port Turnaround Time,2215.66,Million,State
UP,2021,Airport Passenger Traffic,12716.48,Million Tonnes,State
